"city","state","price","todaysDate","MinPrice","MaxPrice","AvgPrice"
"atlanta","GA","2430 - 4454","Mon Aug 10 07:13:28 2020",2430,4454,3442
"atlanta","GA","1860 - 2486","Mon Aug 10 07:13:28 2020",1860,2486,2173
"atlanta","GA","2135 - 2944","Mon Aug 10 07:13:28 2020",2135,2944,2539.5
"atlanta","GA","2225 - 3447","Mon Aug 10 07:13:28 2020",2225,3447,2836
"atlanta","GA","2070 - 2435","Mon Aug 10 07:13:28 2020",2070,2435,2252.5
"atlanta","GA","1903 - 2033","Mon Aug 10 07:13:28 2020",1903,2033,1968
"atlanta","GA","1755 - 2295","Mon Aug 10 07:13:28 2020",1755,2295,2025
"atlanta","GA","1914 - 3250","Mon Aug 10 07:13:28 2020",1914,3250,2582
"atlanta","GA","2099 - 2905","Mon Aug 10 07:13:28 2020",2099,2905,2502
"atlanta","GA","2370 - 4460","Mon Aug 10 07:13:28 2020",2370,4460,3415
"atlanta","GA","2065 - 2230","Mon Aug 10 07:13:28 2020",2065,2230,2147.5
"atlanta","GA","1899 - 2403","Mon Aug 10 07:13:28 2020",1899,2403,2151
"atlanta","GA","1697","Mon Aug 10 07:13:28 2020",1697,NA,1697
"atlanta","GA","2125 - 2885","Mon Aug 10 07:13:28 2020",2125,2885,2505
"atlanta","GA","1960 - 2375","Mon Aug 10 07:13:28 2020",1960,2375,2167.5
"atlanta","GA","1555 - 2045","Mon Aug 10 07:13:28 2020",1555,2045,1800
"atlanta","GA","1572 - 3327","Mon Aug 10 07:13:28 2020",1572,3327,2449.5
"atlanta","GA","1246 - 2927","Mon Aug 10 07:13:28 2020",1246,2927,2086.5
"atlanta","GA","1540 - 2796","Mon Aug 10 07:13:28 2020",1540,2796,2168
"atlanta","GA","1495 - 2630","Mon Aug 10 07:13:28 2020",1495,2630,2062.5
"atlanta","GA","1693 - 2413","Mon Aug 10 07:13:28 2020",1693,2413,2053
"atlanta","GA","1310 - 1370","Mon Aug 10 07:13:28 2020",1310,1370,1340
"atlanta","GA","1540 - 1544","Mon Aug 10 07:13:28 2020",1540,1544,1542
"atlanta","GA","1558","Mon Aug 10 07:13:28 2020",1558,NA,1558
"atlanta","GA","1513 - 2888","Mon Aug 10 07:13:28 2020",1513,2888,2200.5
"atlanta","GA","1940 - 4565","Mon Aug 10 07:13:28 2020",1940,4565,3252.5
"atlanta","GA","1435 - 1519","Mon Aug 10 07:13:28 2020",1435,1519,1477
"atlanta","GA","1485 - 2125","Mon Aug 10 07:13:28 2020",1485,2125,1805
"atlanta","GA","1362 - 1754","Mon Aug 10 07:13:28 2020",1362,1754,1558
"atlanta","GA","1521 - 1949","Mon Aug 10 07:13:28 2020",1521,1949,1735
"atlanta","GA","1498 - 1650","Mon Aug 10 07:13:28 2020",1498,1650,1574
"atlanta","GA","1490 - 1740","Mon Aug 10 07:13:28 2020",1490,1740,1615
"atlanta","GA","2015 - 3340","Mon Aug 10 07:13:28 2020",2015,3340,2677.5
"atlanta","GA","2170 - 6401","Mon Aug 10 07:13:28 2020",2170,6401,4285.5
"atlanta","GA","1850 - 2966","Mon Aug 10 07:13:28 2020",1850,2966,2408
"atlanta","GA","1441 - 1471","Mon Aug 10 07:13:28 2020",1441,1471,1456
"atlanta","GA","1722 - 2707","Mon Aug 10 07:13:28 2020",1722,2707,2214.5
"atlanta","GA","2002 - 2968","Mon Aug 10 07:13:28 2020",2002,2968,2485
"atlanta","GA","1774 - 1854","Mon Aug 10 07:13:28 2020",1774,1854,1814
"atlanta","GA","1485 - 2529","Mon Aug 10 07:13:28 2020",1485,2529,2007
"atlanta","GA","1968 - 2456","Mon Aug 10 07:13:28 2020",1968,2456,2212
"atlanta","GA","1625 - 2753","Mon Aug 10 07:13:28 2020",1625,2753,2189
"atlanta","GA","1929 - 4449","Mon Aug 10 07:13:28 2020",1929,4449,3189
"atlanta","GA","1609 - 2601","Mon Aug 10 07:13:28 2020",1609,2601,2105
"atlanta","GA","1713 - 2497","Mon Aug 10 07:13:28 2020",1713,2497,2105
"atlanta","GA","1388 - 1924","Mon Aug 10 07:13:28 2020",1388,1924,1656
"atlanta","GA","1799 - 2543","Mon Aug 10 07:13:28 2020",1799,2543,2171
"atlanta","GA","2301 - 4167","Mon Aug 10 07:13:28 2020",2301,4167,3234
"atlanta","GA","2063 - 3823","Mon Aug 10 07:13:28 2020",2063,3823,2943
"atlanta","GA","1625 - 2040","Mon Aug 10 07:13:28 2020",1625,2040,1832.5
"atlanta","GA","1850 - 2300","Mon Aug 10 07:13:28 2020",1850,2300,2075
"atlanta","GA","1881 - 3547","Mon Aug 10 07:13:28 2020",1881,3547,2714
"atlanta","GA","1759 - 2875","Mon Aug 10 07:13:28 2020",1759,2875,2317
"atlanta","GA","2180 - 3595","Mon Aug 10 07:13:28 2020",2180,3595,2887.5
"atlanta","GA","1491 - 6487","Mon Aug 10 07:13:28 2020",1491,6487,3989
"atlanta","GA","1565 - 2910","Mon Aug 10 07:13:28 2020",1565,2910,2237.5
"atlanta","GA","1275 - 1515","Mon Aug 10 07:13:28 2020",1275,1515,1395
"atlanta","GA","2383 - 9035","Mon Aug 10 07:13:28 2020",2383,9035,5709
"atlanta","GA","1495 - 2730","Mon Aug 10 07:13:28 2020",1495,2730,2112.5
"atlanta","GA","1308 - 1952","Mon Aug 10 07:13:28 2020",1308,1952,1630
"atlanta","GA","1738 - 3920","Mon Aug 10 07:13:28 2020",1738,3920,2829
"atlanta","GA","1296 - 2872","Mon Aug 10 07:13:28 2020",1296,2872,2084
"atlanta","GA","1511 - 3457","Mon Aug 10 07:13:28 2020",1511,3457,2484
"augusta","GA","1255 - 2275","Mon Aug 10 07:13:31 2020",1255,2275,1765
"augusta","GA","1595 - 1870","Mon Aug 10 07:13:31 2020",1595,1870,1732.5
"augusta","GA","1149","Mon Aug 10 07:13:31 2020",1149,NA,1149
"augusta","GA","1075 - 1155","Mon Aug 10 07:13:31 2020",1075,1155,1115
"augusta","GA","865 - 975","Mon Aug 10 07:13:31 2020",865,975,920
"augusta","GA","1182 - 1430","Mon Aug 10 07:13:31 2020",1182,1430,1306
"augusta","GA","1225 - 1930","Mon Aug 10 07:13:31 2020",1225,1930,1577.5
"augusta","GA","1359 - 1775","Mon Aug 10 07:13:31 2020",1359,1775,1567
"augusta","GA","1117 - 1450","Mon Aug 10 07:13:31 2020",1117,1450,1283.5
"augusta","GA","1240 - 1390","Mon Aug 10 07:13:31 2020",1240,1390,1315
"augusta","GA","1307 - 1794","Mon Aug 10 07:13:31 2020",1307,1794,1550.5
"augusta","GA","945 - 960","Mon Aug 10 07:13:31 2020",945,960,952.5
"augusta","GA","1402 - 4413","Mon Aug 10 07:13:31 2020",1402,4413,2907.5
"augusta","GA","945 - 1020","Mon Aug 10 07:13:31 2020",945,1020,982.5
"augusta","GA","1280","Mon Aug 10 07:13:31 2020",1280,NA,1280
"augusta","GA","899 - 909","Mon Aug 10 07:13:31 2020",899,909,904
"augusta","GA","904 - 994","Mon Aug 10 07:13:31 2020",904,994,949
"augusta","GA","1479 - 1625","Mon Aug 10 07:13:31 2020",1479,1625,1552
"augusta","GA","969 - 974","Mon Aug 10 07:13:31 2020",969,974,971.5
"augusta","GA","799","Mon Aug 10 07:13:31 2020",799,NA,799
"augusta","GA","940 - 985","Mon Aug 10 07:13:31 2020",940,985,962.5
"augusta","GA","1253 - 1750","Mon Aug 10 07:13:31 2020",1253,1750,1501.5
"augusta","GA","929 - 1059","Mon Aug 10 07:13:31 2020",929,1059,994
"augusta","GA","925 - 1005","Mon Aug 10 07:13:31 2020",925,1005,965
"augusta","GA","789 - 809","Mon Aug 10 07:13:31 2020",789,809,799
"augusta","GA","815","Mon Aug 10 07:13:31 2020",815,NA,815
"augusta","GA","1000 - 2466","Mon Aug 10 07:13:31 2020",1000,2466,1733
"augusta","GA","906 - 929","Mon Aug 10 07:13:31 2020",906,929,917.5
"augusta","GA","875","Mon Aug 10 07:13:31 2020",875,NA,875
"augusta","GA","1800 - 2250","Mon Aug 10 07:13:31 2020",1800,2250,2025
"augusta","GA","1126 - 1958","Mon Aug 10 07:13:31 2020",1126,1958,1542
"augusta","GA","1030 - 1050","Mon Aug 10 07:13:31 2020",1030,1050,1040
"augusta","GA","1090 - 1160","Mon Aug 10 07:13:31 2020",1090,1160,1125
"augusta","GA","850 - 925","Mon Aug 10 07:13:31 2020",850,925,887.5
"augusta","GA","775 - 875","Mon Aug 10 07:13:31 2020",775,875,825
"augusta","GA","999 - 1700","Mon Aug 10 07:13:31 2020",999,1700,1349.5
"augusta","GA","939 - 1074","Mon Aug 10 07:13:31 2020",939,1074,1006.5
"columbus","GA","1133 - 1367","Mon Aug 10 07:13:36 2020",1133,1367,1250
"columbus","GA","1092 - 1386","Mon Aug 10 07:13:36 2020",1092,1386,1239
"columbus","GA","757","Mon Aug 10 07:13:36 2020",757,NA,757
"columbus","GA","524 - 574","Mon Aug 10 07:13:36 2020",524,574,549
"columbus","GA","759 - 1014","Mon Aug 10 07:13:36 2020",759,1014,886.5
"columbus","GA","1422 - 1753","Mon Aug 10 07:13:36 2020",1422,1753,1587.5
"columbus","GA","1060 - 1530","Mon Aug 10 07:13:36 2020",1060,1530,1295
"columbus","GA","1075 - 1150","Mon Aug 10 07:13:36 2020",1075,1150,1112.5
"columbus","GA","990 - 1655","Mon Aug 10 07:13:36 2020",990,1655,1322.5
"columbus","GA","1149 - 1329","Mon Aug 10 07:13:36 2020",1149,1329,1239
"columbus","GA","610","Mon Aug 10 07:13:36 2020",610,NA,610
"columbus","GA","895 - 945","Mon Aug 10 07:13:36 2020",895,945,920
"columbus","GA","1400 - 1800","Mon Aug 10 07:13:36 2020",1400,1800,1600
"columbus","GA","1195 - 1860","Mon Aug 10 07:13:36 2020",1195,1860,1527.5
"columbus","GA","995","Mon Aug 10 07:13:36 2020",995,NA,995
"columbus","GA","975","Mon Aug 10 07:13:36 2020",975,NA,975
"columbus","GA","1010 - 1130","Mon Aug 10 07:13:36 2020",1010,1130,1070
"columbus","GA","1200 - 2500","Mon Aug 10 07:13:36 2020",1200,2500,1850
"columbus","GA","825 - 930","Mon Aug 10 07:13:36 2020",825,930,877.5
"columbus","GA","1000 - 1485","Mon Aug 10 07:13:36 2020",1000,1485,1242.5
"columbus","GA","935 - 1060","Mon Aug 10 07:13:36 2020",935,1060,997.5
"columbus","GA","1280","Mon Aug 10 07:13:36 2020",1280,NA,1280
"columbus","GA","1065 - 1100","Mon Aug 10 07:13:36 2020",1065,1100,1082.5
"columbus","GA","835 - 915","Mon Aug 10 07:13:36 2020",835,915,875
"columbus","GA","1115","Mon Aug 10 07:13:36 2020",1115,NA,1115
"columbus","GA","1045 - 1595","Mon Aug 10 07:13:36 2020",1045,1595,1320
"columbus","GA","1130","Mon Aug 10 07:13:36 2020",1130,NA,1130
"columbus","GA","830 - 1080","Mon Aug 10 07:13:36 2020",830,1080,955
"columbus","GA","739 - 830","Mon Aug 10 07:13:36 2020",739,830,784.5
"columbus","GA","875","Mon Aug 10 07:13:36 2020",875,NA,875
"columbus","GA","718 - 990","Mon Aug 10 07:13:36 2020",718,990,854
"columbus","GA","783 - 818","Mon Aug 10 07:13:36 2020",783,818,800.5
"columbus","GA","819 - 929","Mon Aug 10 07:13:36 2020",819,929,874
"columbus","GA","771","Mon Aug 10 07:13:36 2020",771,NA,771
"columbus","GA","685 - 725","Mon Aug 10 07:13:36 2020",685,725,705
"columbus","GA","1070 - 1105","Mon Aug 10 07:13:36 2020",1070,1105,1087.5
"columbus","GA","899 - 1044","Mon Aug 10 07:13:36 2020",899,1044,971.5
"columbus","GA","865 - 1089","Mon Aug 10 07:13:36 2020",865,1089,977
"savannah","GA","1357 - 1989","Mon Aug 10 07:13:45 2020",1357,1989,1673
"savannah","GA","1100 - 1359","Mon Aug 10 07:13:45 2020",1100,1359,1229.5
"savannah","GA","1850 - 2551","Mon Aug 10 07:13:45 2020",1850,2551,2200.5
"savannah","GA","1540 - 2260","Mon Aug 10 07:13:45 2020",1540,2260,1900
"savannah","GA","2425 - 3185","Mon Aug 10 07:13:45 2020",2425,3185,2805
"savannah","GA","1340 - 1590","Mon Aug 10 07:13:45 2020",1340,1590,1465
"savannah","GA","1099 - 1385","Mon Aug 10 07:13:45 2020",1099,1385,1242
"savannah","GA","1069 - 1511","Mon Aug 10 07:13:45 2020",1069,1511,1290
"savannah","GA","1590","Mon Aug 10 07:13:45 2020",1590,NA,1590
"savannah","GA","1363 - 2623","Mon Aug 10 07:13:45 2020",1363,2623,1993
"savannah","GA","1278 - 2663","Mon Aug 10 07:13:45 2020",1278,2663,1970.5
"savannah","GA","2390","Mon Aug 10 07:13:45 2020",2390,NA,2390
"savannah","GA","1174 - 2133","Mon Aug 10 07:13:45 2020",1174,2133,1653.5
"savannah","GA","2333 - 3072","Mon Aug 10 07:13:45 2020",2333,3072,2702.5
"savannah","GA","1185 - 1577","Mon Aug 10 07:13:45 2020",1185,1577,1381
"savannah","GA","1167 - 1177","Mon Aug 10 07:13:45 2020",1167,1177,1172
"savannah","GA","1053 - 1998","Mon Aug 10 07:13:45 2020",1053,1998,1525.5
"savannah","GA","1212 - 2060","Mon Aug 10 07:13:45 2020",1212,2060,1636
"savannah","GA","985 - 1085","Mon Aug 10 07:13:45 2020",985,1085,1035
"savannah","GA","1175 - 1410","Mon Aug 10 07:13:45 2020",1175,1410,1292.5
"savannah","GA","1295 - 1395","Mon Aug 10 07:13:45 2020",1295,1395,1345
"savannah","GA","1440","Mon Aug 10 07:13:45 2020",1440,NA,1440
"savannah","GA","1083 - 1563","Mon Aug 10 07:13:45 2020",1083,1563,1323
"savannah","GA","945 - 1080","Mon Aug 10 07:13:45 2020",945,1080,1012.5
"savannah","GA","1025 - 1225","Mon Aug 10 07:13:45 2020",1025,1225,1125
"savannah","GA","1125 - 1825","Mon Aug 10 07:13:45 2020",1125,1825,1475
"savannah","GA","1180 - 1305","Mon Aug 10 07:13:45 2020",1180,1305,1242.5
"savannah","GA","1045 - 1245","Mon Aug 10 07:13:45 2020",1045,1245,1145
"savannah","GA","1139 - 1599","Mon Aug 10 07:13:45 2020",1139,1599,1369
"savannah","GA","1299 - 1499","Mon Aug 10 07:13:45 2020",1299,1499,1399
"savannah","GA","1050 - 1150","Mon Aug 10 07:13:45 2020",1050,1150,1100
"savannah","GA","1015 - 1540","Mon Aug 10 07:13:45 2020",1015,1540,1277.5
"savannah","GA","1344 - 1434","Mon Aug 10 07:13:45 2020",1344,1434,1389
"savannah","GA","1188 - 2098","Mon Aug 10 07:13:45 2020",1188,2098,1643
"savannah","GA","1299","Mon Aug 10 07:13:45 2020",1299,NA,1299
"savannah","GA","945","Mon Aug 10 07:13:45 2020",945,NA,945
"savannah","GA","1110 - 1240","Mon Aug 10 07:13:45 2020",1110,1240,1175
"savannah","GA","1013 - 2441","Mon Aug 10 07:13:45 2020",1013,2441,1727
"savannah","GA","1040 - 2015","Mon Aug 10 07:13:45 2020",1040,2015,1527.5
"savannah","GA","860 - 910","Mon Aug 10 07:13:45 2020",860,910,885
"savannah","GA","1105 - 1785","Mon Aug 10 07:13:45 2020",1105,1785,1445
"savannah","GA","1007 - 1437","Mon Aug 10 07:13:45 2020",1007,1437,1222
"savannah","GA","1140 - 1315","Mon Aug 10 07:13:45 2020",1140,1315,1227.5
"savannah","GA","1007 - 1150","Mon Aug 10 07:13:45 2020",1007,1150,1078.5
"savannah","GA","1095 - 1209","Mon Aug 10 07:13:45 2020",1095,1209,1152
"savannah","GA","885 - 975","Mon Aug 10 07:13:45 2020",885,975,930
"savannah","GA","950 - 1160","Mon Aug 10 07:13:45 2020",950,1160,1055
"savannah","GA","960 - 990","Mon Aug 10 07:13:45 2020",960,990,975
"savannah","GA","915","Mon Aug 10 07:13:45 2020",915,NA,915
"savannah","GA","995 - 1854","Mon Aug 10 07:13:45 2020",995,1854,1424.5
"savannah","GA","1078 - 1371","Mon Aug 10 07:13:45 2020",1078,1371,1224.5
"savannah","GA","1225 - 1525","Mon Aug 10 07:13:45 2020",1225,1525,1375
"savannah","GA","2450 - 2675","Mon Aug 10 07:13:45 2020",2450,2675,2562.5
"savannah","GA","1282 - 4179","Mon Aug 10 07:13:45 2020",1282,4179,2730.5
"athens","GA","900 - 1075","Mon Aug 10 07:13:50 2020",900,1075,987.5
"athens","GA","1134 - 1676","Mon Aug 10 07:13:50 2020",1134,1676,1405
"athens","GA","1384 - 1429","Mon Aug 10 07:13:50 2020",1384,1429,1406.5
"athens","GA","1485 - 1525","Mon Aug 10 07:13:50 2020",1485,1525,1505
"athens","GA","990 - 1015","Mon Aug 10 07:13:50 2020",990,1015,1002.5
"athens","GA","1830 - 3250","Mon Aug 10 07:13:50 2020",1830,3250,2540
"athens","GA","1062 - 1645","Mon Aug 10 07:13:50 2020",1062,1645,1353.5
"athens","GA","1290 - 1705","Mon Aug 10 07:13:50 2020",1290,1705,1497.5
"athens","GA","930 - 1100","Mon Aug 10 07:13:50 2020",930,1100,1015
"athens","GA","1025 - 1150","Mon Aug 10 07:13:50 2020",1025,1150,1087.5
"athens","GA","1069","Mon Aug 10 07:13:50 2020",1069,NA,1069
"athens","GA","1725 - 2250","Mon Aug 10 07:13:50 2020",1725,2250,1987.5
"athens","GA","1220 - 1576","Mon Aug 10 07:13:50 2020",1220,1576,1398
"athens","GA","818 - 1100","Mon Aug 10 07:13:50 2020",818,1100,959
"athens","GA","565 - 680","Mon Aug 10 07:13:50 2020",565,680,622.5
"athens","GA","599 - 634","Mon Aug 10 07:13:50 2020",599,634,616.5
"athens","GA","1115 - 2325","Mon Aug 10 07:13:50 2020",1115,2325,1720
"athens","GA","670","Mon Aug 10 07:13:50 2020",670,NA,670
"athens","GA","1215 - 1545","Mon Aug 10 07:13:50 2020",1215,1545,1380
"athens","GA","1256 - 1301","Mon Aug 10 07:13:50 2020",1256,1301,1278.5
"athens","GA","875","Mon Aug 10 07:13:50 2020",875,NA,875
"athens","GA","765","Mon Aug 10 07:13:50 2020",765,NA,765
"athens","GA","909","Mon Aug 10 07:13:50 2020",909,NA,909
"athens","GA","1000 - 1200","Mon Aug 10 07:13:50 2020",1000,1200,1100
"athens","GA","645","Mon Aug 10 07:13:50 2020",645,NA,645
"athens","GA","800","Mon Aug 10 07:13:50 2020",800,NA,800
"athens","GA","680 - 725","Mon Aug 10 07:13:50 2020",680,725,702.5
"athens","GA","1195","Mon Aug 10 07:13:50 2020",1195,NA,1195
"athens","GA","1450 - 1870","Mon Aug 10 07:13:50 2020",1450,1870,1660
"sandy-springs","GA","1591 - 2095","Mon Aug 10 07:13:54 2020",1591,2095,1843
"sandy-springs","GA","1265 - 1330","Mon Aug 10 07:13:54 2020",1265,1330,1297.5
"sandy-springs","GA","1870 - 2445","Mon Aug 10 07:13:54 2020",1870,2445,2157.5
"sandy-springs","GA","1685 - 3125","Mon Aug 10 07:13:54 2020",1685,3125,2405
"sandy-springs","GA","1798 - 3697","Mon Aug 10 07:13:54 2020",1798,3697,2747.5
"sandy-springs","GA","2180 - 10515","Mon Aug 10 07:13:54 2020",2180,10515,6347.5
"sandy-springs","GA","1710 - 2251","Mon Aug 10 07:13:54 2020",1710,2251,1980.5
"sandy-springs","GA","2125 - 3030","Mon Aug 10 07:13:54 2020",2125,3030,2577.5
"sandy-springs","GA","1395 - 2015","Mon Aug 10 07:13:54 2020",1395,2015,1705
"sandy-springs","GA","1177 - 2444","Mon Aug 10 07:13:54 2020",1177,2444,1810.5
"sandy-springs","GA","1255 - 2407","Mon Aug 10 07:13:54 2020",1255,2407,1831
"sandy-springs","GA","1349 - 1600","Mon Aug 10 07:13:54 2020",1349,1600,1474.5
"sandy-springs","GA","1268 - 2128","Mon Aug 10 07:13:54 2020",1268,2128,1698
"sandy-springs","GA","1538 - 3293","Mon Aug 10 07:13:54 2020",1538,3293,2415.5
"sandy-springs","GA","1550 - 2445","Mon Aug 10 07:13:54 2020",1550,2445,1997.5
"sandy-springs","GA","1695 - 2370","Mon Aug 10 07:13:54 2020",1695,2370,2032.5
"sandy-springs","GA","1186 - 1363","Mon Aug 10 07:13:54 2020",1186,1363,1274.5
"sandy-springs","GA","1280 - 1395","Mon Aug 10 07:13:54 2020",1280,1395,1337.5
"sandy-springs","GA","1260 - 1345","Mon Aug 10 07:13:54 2020",1260,1345,1302.5
"sandy-springs","GA","1435 - 1535","Mon Aug 10 07:13:54 2020",1435,1535,1485
"sandy-springs","GA","1374 - 1833","Mon Aug 10 07:13:54 2020",1374,1833,1603.5
"sandy-springs","GA","1380 - 1865","Mon Aug 10 07:13:54 2020",1380,1865,1622.5
"sandy-springs","GA","1533 - 2148","Mon Aug 10 07:13:54 2020",1533,2148,1840.5
"sandy-springs","GA","1395 - 1930","Mon Aug 10 07:13:54 2020",1395,1930,1662.5
"sandy-springs","GA","2115 - 2950","Mon Aug 10 07:13:54 2020",2115,2950,2532.5
"sandy-springs","GA","1785 - 2735","Mon Aug 10 07:13:54 2020",1785,2735,2260
"sandy-springs","GA","2165 - 3520","Mon Aug 10 07:13:54 2020",2165,3520,2842.5
"sandy-springs","GA","1890 - 3013","Mon Aug 10 07:13:54 2020",1890,3013,2451.5
"sandy-springs","GA","1995 - 2725","Mon Aug 10 07:13:54 2020",1995,2725,2360
"sandy-springs","GA","1755 - 2295","Mon Aug 10 07:13:54 2020",1755,2295,2025
"sandy-springs","GA","1804 - 2873","Mon Aug 10 07:13:54 2020",1804,2873,2338.5
"sandy-springs","GA","1246 - 2927","Mon Aug 10 07:13:54 2020",1246,2927,2086.5
"sandy-springs","GA","1540 - 1544","Mon Aug 10 07:13:54 2020",1540,1544,1542
"sandy-springs","GA","1498 - 1650","Mon Aug 10 07:13:54 2020",1498,1650,1574
"sandy-springs","GA","1490 - 1740","Mon Aug 10 07:13:54 2020",1490,1740,1615
"sandy-springs","GA","1485 - 2529","Mon Aug 10 07:13:54 2020",1485,2529,2007
"sandy-springs","GA","1625 - 2753","Mon Aug 10 07:13:54 2020",1625,2753,2189
"sandy-springs","GA","1609 - 2601","Mon Aug 10 07:13:54 2020",1609,2601,2105
"sandy-springs","GA","1388 - 1924","Mon Aug 10 07:13:54 2020",1388,1924,1656
"sandy-springs","GA","1881 - 3547","Mon Aug 10 07:13:54 2020",1881,3547,2714
"sandy-springs","GA","1511 - 3457","Mon Aug 10 07:13:54 2020",1511,3457,2484
"sandy-springs","GA","1505 - 2440","Mon Aug 10 07:13:54 2020",1505,2440,1972.5
"sandy-springs","GA","1365 - 1855","Mon Aug 10 07:13:54 2020",1365,1855,1610
"sandy-springs","GA","1406 - 1617","Mon Aug 10 07:13:54 2020",1406,1617,1511.5
"sandy-springs","GA","1635 - 3280","Mon Aug 10 07:13:54 2020",1635,3280,2457.5
"sandy-springs","GA","1032 - 1198","Mon Aug 10 07:13:54 2020",1032,1198,1115
"sandy-springs","GA","1530 - 2574","Mon Aug 10 07:13:54 2020",1530,2574,2052
"sandy-springs","GA","1333 - 1761","Mon Aug 10 07:13:54 2020",1333,1761,1547
"sandy-springs","GA","1368 - 2564","Mon Aug 10 07:13:54 2020",1368,2564,1966
"sandy-springs","GA","1383 - 3948","Mon Aug 10 07:13:54 2020",1383,3948,2665.5
"sandy-springs","GA","1445 - 2450","Mon Aug 10 07:13:54 2020",1445,2450,1947.5
"sandy-springs","GA","1282 - 2120","Mon Aug 10 07:13:54 2020",1282,2120,1701
"sandy-springs","GA","1432 - 2061","Mon Aug 10 07:13:54 2020",1432,2061,1746.5
"sandy-springs","GA","1160 - 2225","Mon Aug 10 07:13:54 2020",1160,2225,1692.5
"sandy-springs","GA","1590 - 1965","Mon Aug 10 07:13:54 2020",1590,1965,1777.5
"sandy-springs","GA","1275 - 1295","Mon Aug 10 07:13:54 2020",1275,1295,1285
"sandy-springs","GA","1155 - 1360","Mon Aug 10 07:13:54 2020",1155,1360,1257.5
"sandy-springs","GA","1834 - 2391","Mon Aug 10 07:13:54 2020",1834,2391,2112.5
"sandy-springs","GA","1410","Mon Aug 10 07:13:54 2020",1410,NA,1410
"sandy-springs","GA","1381 - 2246","Mon Aug 10 07:13:54 2020",1381,2246,1813.5
"sandy-springs","GA","1529 - 1549","Mon Aug 10 07:13:54 2020",1529,1549,1539
"sandy-springs","GA","1232 - 1563","Mon Aug 10 07:13:54 2020",1232,1563,1397.5
"sandy-springs","GA","1125 - 1687","Mon Aug 10 07:13:54 2020",1125,1687,1406
"sandy-springs","GA","1190 - 1585","Mon Aug 10 07:13:54 2020",1190,1585,1387.5
"sandy-springs","GA","1502 - 2217","Mon Aug 10 07:13:54 2020",1502,2217,1859.5
"sandy-springs","GA","1395 - 1850","Mon Aug 10 07:13:54 2020",1395,1850,1622.5
"sandy-springs","GA","1590 - 2995","Mon Aug 10 07:13:54 2020",1590,2995,2292.5
"sandy-springs","GA","1756 - 2310","Mon Aug 10 07:13:54 2020",1756,2310,2033
"sandy-springs","GA","1534 - 1999","Mon Aug 10 07:13:54 2020",1534,1999,1766.5
"sandy-springs","GA","1251 - 1683","Mon Aug 10 07:13:54 2020",1251,1683,1467
"sandy-springs","GA","1210 - 1453","Mon Aug 10 07:13:54 2020",1210,1453,1331.5
"sandy-springs","GA","1237 - 2580","Mon Aug 10 07:13:54 2020",1237,2580,1908.5
"sandy-springs","GA","1705 - 2255","Mon Aug 10 07:13:54 2020",1705,2255,1980
"sandy-springs","GA","1165 - 1580","Mon Aug 10 07:13:54 2020",1165,1580,1372.5
"sandy-springs","GA","1137 - 1365","Mon Aug 10 07:13:54 2020",1137,1365,1251
"sandy-springs","GA","1141 - 1659","Mon Aug 10 07:13:54 2020",1141,1659,1400
"sandy-springs","GA","1045 - 1569","Mon Aug 10 07:13:54 2020",1045,1569,1307
"sandy-springs","GA","1130 - 2106","Mon Aug 10 07:13:54 2020",1130,2106,1618
"sandy-springs","GA","1402 - 2140","Mon Aug 10 07:13:54 2020",1402,2140,1771
"sandy-springs","GA","1460 - 2017","Mon Aug 10 07:13:54 2020",1460,2017,1738.5
