"state","city","datePosted","security_jobsPosted"
"TN","clarksville",2020-07-31,3
"TN","clarksville",2020-08-04,7
"TN","clarksville",2020-08-06,2
"TN","clarksville",2020-08-10,1
"TN","clarksville",2020-08-12,2
"TN","clarksville",2020-08-13,2
"TN","franklin",2020-06-24,1
"TN","franklin",2020-06-26,2
"TN","franklin",2020-06-30,2
"TN","franklin",2020-07-02,2
"TN","franklin",2020-07-03,2
"TN","franklin",2020-07-06,2
"TN","franklin",2020-07-07,3
"TN","franklin",2020-07-09,6
"TN","franklin",2020-07-10,5
"TN","franklin",2020-07-11,2
"TN","franklin",2020-07-13,2
"TN","franklin",2020-07-14,5
"TN","franklin",2020-07-15,4
"TN","franklin",2020-07-16,6
"TN","franklin",2020-07-17,8
"TN","franklin",2020-07-18,2
"TN","franklin",2020-07-20,4
"TN","franklin",2020-07-21,19
"TN","franklin",2020-07-22,9
"TN","franklin",2020-07-23,7
"TN","franklin",2020-07-24,6
"TN","franklin",2020-07-25,2
"TN","franklin",2020-07-26,2
"TN","franklin",2020-07-28,5
"TN","franklin",2020-07-29,9
"TN","franklin",2020-07-30,12
"TN","franklin",2020-07-31,7
"TN","franklin",2020-08-03,2
"TN","franklin",2020-08-04,2
"TN","franklin",2020-08-05,8
"TN","franklin",2020-08-06,6
"TN","franklin",2020-08-07,5
"TN","franklin",2020-08-08,6
"TN","franklin",2020-08-09,1
"TN","franklin",2020-08-10,5
"TN","franklin",2020-08-11,2
"TN","franklin",2020-08-12,5
"TN","franklin",2020-08-13,2
"TN","franklin",2020-08-14,6
"TN","franklin",2020-08-15,1
"TN","franklin",2020-08-17,1
"TN","jackson",2020-07-06,1
"TN","jackson",2020-07-07,4
"TN","jackson",2020-07-11,2
"TN","jackson",2020-07-13,4
"TN","jackson",2020-07-14,3
"TN","jackson",2020-07-15,7
"TN","jackson",2020-07-16,3
"TN","jackson",2020-07-17,2
"TN","jackson",2020-07-18,4
"TN","jackson",2020-07-24,4
"TN","jackson",2020-07-25,1
"TN","jackson",2020-07-28,6
"TN","jackson",2020-07-30,3
"TN","jackson",2020-08-01,4
"TN","jackson",2020-08-04,2
"TN","jackson",2020-08-05,2
"TN","jackson",2020-08-06,4
"TN","jackson",2020-08-07,2
"TN","jackson",2020-08-09,2
"TN","jackson",2020-08-12,1
"TN","jackson",2020-08-13,2
"TN","jackson",2020-08-14,1
"TN","jackson",2020-08-15,1
"TN","johnson+city",2020-06-24,1
"TN","johnson+city",2020-06-29,1
"TN","johnson+city",2020-07-04,1
"TN","johnson+city",2020-07-07,1
"TN","johnson+city",2020-07-11,1
"TN","johnson+city",2020-07-13,3
"TN","johnson+city",2020-07-14,2
"TN","johnson+city",2020-07-15,2
"TN","johnson+city",2020-07-17,1
"TN","johnson+city",2020-07-18,4
"TN","johnson+city",2020-07-20,9
"TN","johnson+city",2020-07-21,9
"TN","johnson+city",2020-07-23,2
"TN","johnson+city",2020-07-24,4
"TN","johnson+city",2020-07-27,7
"TN","johnson+city",2020-07-29,7
"TN","johnson+city",2020-07-31,2
"TN","johnson+city",2020-08-01,1
"TN","johnson+city",2020-08-05,9
"TN","johnson+city",2020-08-06,4
"TN","johnson+city",2020-08-07,1
"TN","johnson+city",2020-08-12,1
"TN","johnson+city",2020-08-13,1
"TN","johnson+city",2020-08-14,1
"TN","knoxville",2020-06-26,1
"TN","knoxville",2020-06-29,1
"TN","knoxville",2020-06-30,3
"TN","knoxville",2020-07-01,4
"TN","knoxville",2020-07-02,1
"TN","knoxville",2020-07-03,1
"TN","knoxville",2020-07-05,1
"TN","knoxville",2020-07-06,2
"TN","knoxville",2020-07-07,5
"TN","knoxville",2020-07-08,6
"TN","knoxville",2020-07-10,2
"TN","knoxville",2020-07-11,2
"TN","knoxville",2020-07-13,2
"TN","knoxville",2020-07-14,7
"TN","knoxville",2020-07-15,7
"TN","knoxville",2020-07-16,4
"TN","knoxville",2020-07-17,8
"TN","knoxville",2020-07-18,11
"TN","knoxville",2020-07-20,2
"TN","knoxville",2020-07-21,1
"TN","knoxville",2020-07-22,5
"TN","knoxville",2020-07-23,1
"TN","knoxville",2020-07-24,5
"TN","knoxville",2020-07-25,1
"TN","knoxville",2020-07-27,2
"TN","knoxville",2020-07-28,3
"TN","knoxville",2020-07-29,4
"TN","knoxville",2020-07-30,8
"TN","knoxville",2020-07-31,5
"TN","knoxville",2020-08-01,2
"TN","knoxville",2020-08-03,3
"TN","knoxville",2020-08-04,2
"TN","knoxville",2020-08-05,6
"TN","knoxville",2020-08-06,5
"TN","knoxville",2020-08-07,8
"TN","knoxville",2020-08-08,1
"TN","knoxville",2020-08-10,2
"TN","knoxville",2020-08-11,4
"TN","knoxville",2020-08-12,2
"TN","knoxville",2020-08-13,1
"TN","knoxville",2020-08-14,1
"TN","knoxville",2020-08-15,3
"TN","memphis",2020-06-23,1
"TN","memphis",2020-06-24,1
"TN","memphis",2020-06-29,2
"TN","memphis",2020-06-30,2
"TN","memphis",2020-07-01,3
"TN","memphis",2020-07-02,3
"TN","memphis",2020-07-04,1
"TN","memphis",2020-07-06,4
"TN","memphis",2020-07-08,5
"TN","memphis",2020-07-09,2
"TN","memphis",2020-07-10,2
"TN","memphis",2020-07-11,1
"TN","memphis",2020-07-12,2
"TN","memphis",2020-07-13,5
"TN","memphis",2020-07-14,1
"TN","memphis",2020-07-16,4
"TN","memphis",2020-07-19,1
"TN","memphis",2020-07-20,8
"TN","memphis",2020-07-21,23
"TN","memphis",2020-07-22,7
"TN","memphis",2020-07-23,3
"TN","memphis",2020-07-24,25
"TN","memphis",2020-07-25,5
"TN","memphis",2020-07-26,1
"TN","memphis",2020-07-27,2
"TN","memphis",2020-07-28,10
"TN","memphis",2020-07-29,5
"TN","memphis",2020-07-30,11
"TN","memphis",2020-07-31,1
"TN","memphis",2020-08-01,9
"TN","memphis",2020-08-04,3
"TN","memphis",2020-08-05,4
"TN","memphis",2020-08-06,2
"TN","memphis",2020-08-07,2
"TN","memphis",2020-08-08,4
"TN","memphis",2020-08-10,2
"TN","memphis",2020-08-12,4
"TN","memphis",2020-08-13,6
"TN","memphis",2020-08-14,4
"TN","memphis",2020-08-15,4
"TN","memphis",2020-08-17,1
"TN","murfreesboro",2020-07-01,1
"TN","murfreesboro",2020-07-02,1
"TN","murfreesboro",2020-07-06,4
"TN","murfreesboro",2020-07-07,9
"TN","murfreesboro",2020-07-08,3
"TN","murfreesboro",2020-07-09,2
"TN","murfreesboro",2020-07-10,3
"TN","murfreesboro",2020-07-11,2
"TN","murfreesboro",2020-07-13,1
"TN","murfreesboro",2020-07-14,8
"TN","murfreesboro",2020-07-15,2
"TN","murfreesboro",2020-07-16,6
"TN","murfreesboro",2020-07-17,3
"TN","murfreesboro",2020-07-18,1
"TN","murfreesboro",2020-07-20,1
"TN","murfreesboro",2020-07-21,5
"TN","murfreesboro",2020-07-22,2
"TN","murfreesboro",2020-07-23,7
"TN","murfreesboro",2020-07-24,11
"TN","murfreesboro",2020-07-25,6
"TN","murfreesboro",2020-07-28,6
"TN","murfreesboro",2020-07-29,3
"TN","murfreesboro",2020-07-30,8
"TN","murfreesboro",2020-07-31,7
"TN","murfreesboro",2020-08-03,3
"TN","murfreesboro",2020-08-04,4
"TN","murfreesboro",2020-08-05,4
"TN","murfreesboro",2020-08-06,2
"TN","murfreesboro",2020-08-08,3
"TN","murfreesboro",2020-08-09,3
"TN","murfreesboro",2020-08-10,3
"TN","murfreesboro",2020-08-11,4
"TN","murfreesboro",2020-08-13,2
"TN","murfreesboro",2020-08-14,7
"TN","nashville",2020-06-24,1
"TN","nashville",2020-06-26,1
"TN","nashville",2020-06-29,1
"TN","nashville",2020-06-30,2
"TN","nashville",2020-07-02,2
"TN","nashville",2020-07-06,1
"TN","nashville",2020-07-07,5
"TN","nashville",2020-07-09,4
"TN","nashville",2020-07-10,9
"TN","nashville",2020-07-11,2
"TN","nashville",2020-07-13,1
"TN","nashville",2020-07-14,7
"TN","nashville",2020-07-15,4
"TN","nashville",2020-07-16,4
"TN","nashville",2020-07-17,11
"TN","nashville",2020-07-18,1
"TN","nashville",2020-07-19,1
"TN","nashville",2020-07-20,5
"TN","nashville",2020-07-21,13
"TN","nashville",2020-07-22,14
"TN","nashville",2020-07-23,8
"TN","nashville",2020-07-24,6
"TN","nashville",2020-07-25,3
"TN","nashville",2020-07-27,1
"TN","nashville",2020-07-28,10
"TN","nashville",2020-07-29,8
"TN","nashville",2020-07-30,8
"TN","nashville",2020-07-31,7
"TN","nashville",2020-08-03,1
"TN","nashville",2020-08-04,4
"TN","nashville",2020-08-05,10
"TN","nashville",2020-08-06,6
"TN","nashville",2020-08-07,5
"TN","nashville",2020-08-08,2
"TN","nashville",2020-08-10,6
"TN","nashville",2020-08-11,2
"TN","nashville",2020-08-12,7
"TN","nashville",2020-08-13,3
"TN","nashville",2020-08-14,3
"TN","nashville",2020-08-15,2
"TX","arlington",2020-06-23,1
"TX","arlington",2020-06-24,1
"TX","arlington",2020-06-25,1
"TX","arlington",2020-06-27,1
"TX","arlington",2020-07-01,4
"TX","arlington",2020-07-03,1
"TX","arlington",2020-07-04,1
"TX","arlington",2020-07-05,1
"TX","arlington",2020-07-06,4
"TX","arlington",2020-07-07,3
"TX","arlington",2020-07-08,3
"TX","arlington",2020-07-09,2
"TX","arlington",2020-07-10,4
"TX","arlington",2020-07-11,3
"TX","arlington",2020-07-12,2
"TX","arlington",2020-07-13,1
"TX","arlington",2020-07-14,10
"TX","arlington",2020-07-15,2
"TX","arlington",2020-07-16,6
"TX","arlington",2020-07-17,6
"TX","arlington",2020-07-18,5
"TX","arlington",2020-07-19,3
"TX","arlington",2020-07-20,3
"TX","arlington",2020-07-21,12
"TX","arlington",2020-07-22,9
"TX","arlington",2020-07-23,9
"TX","arlington",2020-07-24,7
"TX","arlington",2020-07-25,2
"TX","arlington",2020-07-28,4
"TX","arlington",2020-07-29,5
"TX","arlington",2020-07-30,9
"TX","arlington",2020-07-31,5
"TX","arlington",2020-08-01,4
"TX","arlington",2020-08-02,2
"TX","arlington",2020-08-03,2
"TX","arlington",2020-08-04,4
"TX","arlington",2020-08-05,7
"TX","arlington",2020-08-06,3
"TX","arlington",2020-08-07,11
"TX","arlington",2020-08-08,3
"TX","arlington",2020-08-09,3
"TX","arlington",2020-08-10,2
"TX","arlington",2020-08-11,2
"TX","arlington",2020-08-12,5
"TX","arlington",2020-08-13,4
"TX","arlington",2020-08-14,2
"TX","arlington",2020-08-15,4
"TX","arlington",2020-08-16,1
"TX","austin",2020-06-23,1
"TX","austin",2020-07-01,3
"TX","austin",2020-07-02,2
"TX","austin",2020-07-04,1
"TX","austin",2020-07-07,3
"TX","austin",2020-07-08,4
"TX","austin",2020-07-09,5
"TX","austin",2020-07-10,2
"TX","austin",2020-07-11,6
"TX","austin",2020-07-13,5
"TX","austin",2020-07-14,7
"TX","austin",2020-07-15,2
"TX","austin",2020-07-16,10
"TX","austin",2020-07-17,1
"TX","austin",2020-07-18,3
"TX","austin",2020-07-19,7
"TX","austin",2020-07-20,2
"TX","austin",2020-07-21,9
"TX","austin",2020-07-22,7
"TX","austin",2020-07-23,7
"TX","austin",2020-07-24,8
"TX","austin",2020-07-25,1
"TX","austin",2020-07-26,1
"TX","austin",2020-07-28,4
"TX","austin",2020-07-29,7
"TX","austin",2020-07-30,14
"TX","austin",2020-07-31,9
"TX","austin",2020-08-01,11
"TX","austin",2020-08-03,1
"TX","austin",2020-08-04,6
"TX","austin",2020-08-05,8
"TX","austin",2020-08-06,8
"TX","austin",2020-08-07,4
"TX","austin",2020-08-08,3
"TX","austin",2020-08-09,1
"TX","austin",2020-08-10,10
"TX","austin",2020-08-11,2
"TX","austin",2020-08-12,3
"TX","austin",2020-08-13,2
"TX","austin",2020-08-14,5
"TX","austin",2020-08-15,4
"TX","austin",2020-08-17,1
"TX","corpus+christi",2020-06-23,1
"TX","corpus+christi",2020-06-25,3
"TX","corpus+christi",2020-06-27,1
"TX","corpus+christi",2020-06-29,1
"TX","corpus+christi",2020-06-30,1
"TX","corpus+christi",2020-07-01,4
"TX","corpus+christi",2020-07-03,3
"TX","corpus+christi",2020-07-06,2
"TX","corpus+christi",2020-07-09,2
"TX","corpus+christi",2020-07-11,2
"TX","corpus+christi",2020-07-12,1
"TX","corpus+christi",2020-07-15,5
"TX","corpus+christi",2020-07-16,5
"TX","corpus+christi",2020-07-17,1
"TX","corpus+christi",2020-07-18,2
"TX","corpus+christi",2020-07-21,12
"TX","corpus+christi",2020-07-22,14
"TX","corpus+christi",2020-07-23,2
"TX","corpus+christi",2020-07-29,3
"TX","corpus+christi",2020-07-30,3
"TX","corpus+christi",2020-07-31,1
"TX","corpus+christi",2020-08-01,1
"TX","corpus+christi",2020-08-06,2
"TX","corpus+christi",2020-08-10,4
"TX","corpus+christi",2020-08-11,1
"TX","corpus+christi",2020-08-12,3
"TX","dallas",2020-06-25,1
"TX","dallas",2020-06-26,2
"TX","dallas",2020-06-30,1
"TX","dallas",2020-07-01,1
"TX","dallas",2020-07-05,1
"TX","dallas",2020-07-06,3
"TX","dallas",2020-07-07,3
"TX","dallas",2020-07-08,3
"TX","dallas",2020-07-09,2
"TX","dallas",2020-07-10,5
"TX","dallas",2020-07-11,3
"TX","dallas",2020-07-12,1
"TX","dallas",2020-07-13,1
"TX","dallas",2020-07-14,8
"TX","dallas",2020-07-15,2
"TX","dallas",2020-07-17,6
"TX","dallas",2020-07-18,5
"TX","dallas",2020-07-20,3
"TX","dallas",2020-07-21,10
"TX","dallas",2020-07-22,18
"TX","dallas",2020-07-23,9
"TX","dallas",2020-07-24,1
"TX","dallas",2020-07-25,4
"TX","dallas",2020-07-26,1
"TX","dallas",2020-07-27,2
"TX","dallas",2020-07-28,8
"TX","dallas",2020-07-29,8
"TX","dallas",2020-07-30,6
"TX","dallas",2020-07-31,9
"TX","dallas",2020-08-01,4
"TX","dallas",2020-08-02,4
"TX","dallas",2020-08-03,5
"TX","dallas",2020-08-04,3
"TX","dallas",2020-08-05,7
"TX","dallas",2020-08-06,5
"TX","dallas",2020-08-07,8
"TX","dallas",2020-08-08,6
"TX","dallas",2020-08-09,3
"TX","dallas",2020-08-10,3
"TX","dallas",2020-08-11,7
"TX","dallas",2020-08-12,5
"TX","dallas",2020-08-13,2
"TX","dallas",2020-08-14,4
"TX","dallas",2020-08-15,8
"TX","dallas",2020-08-17,1
"TX","el+paso",2020-06-25,1
"TX","el+paso",2020-07-01,4
"TX","el+paso",2020-07-03,1
"TX","el+paso",2020-07-05,1
"TX","el+paso",2020-07-06,2
"TX","el+paso",2020-07-08,2
"TX","el+paso",2020-07-09,1
"TX","el+paso",2020-07-10,6
"TX","el+paso",2020-07-11,1
"TX","el+paso",2020-07-14,1
"TX","el+paso",2020-07-15,7
"TX","el+paso",2020-07-17,1
"TX","el+paso",2020-07-18,5
"TX","el+paso",2020-07-19,1
"TX","el+paso",2020-07-21,1
"TX","el+paso",2020-07-22,10
"TX","el+paso",2020-07-23,6
"TX","el+paso",2020-07-24,9
"TX","el+paso",2020-07-25,3
"TX","el+paso",2020-07-27,1
"TX","el+paso",2020-07-28,1
"TX","el+paso",2020-07-30,6
"TX","el+paso",2020-07-31,3
"TX","el+paso",2020-08-01,1
"TX","el+paso",2020-08-02,6
"TX","el+paso",2020-08-03,3
"TX","el+paso",2020-08-04,2
"TX","el+paso",2020-08-06,7
"TX","el+paso",2020-08-07,1
"TX","el+paso",2020-08-08,1
"TX","el+paso",2020-08-11,2
"TX","el+paso",2020-08-12,3
"TX","el+paso",2020-08-13,3
"TX","fort+worth",2020-06-24,3
"TX","fort+worth",2020-06-27,1
"TX","fort+worth",2020-07-01,3
"TX","fort+worth",2020-07-04,2
"TX","fort+worth",2020-07-05,1
"TX","fort+worth",2020-07-06,3
"TX","fort+worth",2020-07-07,5
"TX","fort+worth",2020-07-08,4
"TX","fort+worth",2020-07-09,6
"TX","fort+worth",2020-07-10,4
"TX","fort+worth",2020-07-11,3
"TX","fort+worth",2020-07-12,1
"TX","fort+worth",2020-07-13,1
"TX","fort+worth",2020-07-14,12
"TX","fort+worth",2020-07-15,6
"TX","fort+worth",2020-07-16,9
"TX","fort+worth",2020-07-17,2
"TX","fort+worth",2020-07-18,2
"TX","fort+worth",2020-07-19,2
"TX","fort+worth",2020-07-20,2
"TX","fort+worth",2020-07-21,16
"TX","fort+worth",2020-07-22,5
"TX","fort+worth",2020-07-23,5
"TX","fort+worth",2020-07-24,5
"TX","fort+worth",2020-07-25,2
"TX","fort+worth",2020-07-28,3
"TX","fort+worth",2020-07-29,5
"TX","fort+worth",2020-07-30,6
"TX","fort+worth",2020-07-31,6
"TX","fort+worth",2020-08-01,2
"TX","fort+worth",2020-08-03,3
"TX","fort+worth",2020-08-04,2
"TX","fort+worth",2020-08-05,1
"TX","fort+worth",2020-08-06,6
"TX","fort+worth",2020-08-07,4
"TX","fort+worth",2020-08-08,2
"TX","fort+worth",2020-08-10,2
"TX","fort+worth",2020-08-11,3
"TX","fort+worth",2020-08-12,5
"TX","fort+worth",2020-08-13,4
"TX","fort+worth",2020-08-14,3
"TX","fort+worth",2020-08-15,4
"TX","fort+worth",2020-08-17,2
"TX","houston",2020-06-23,2
"TX","houston",2020-06-24,1
"TX","houston",2020-06-30,1
"TX","houston",2020-07-01,1
"TX","houston",2020-07-02,1
"TX","houston",2020-07-06,1
"TX","houston",2020-07-07,1
"TX","houston",2020-07-09,3
"TX","houston",2020-07-10,3
"TX","houston",2020-07-11,1
"TX","houston",2020-07-13,2
"TX","houston",2020-07-14,12
"TX","houston",2020-07-15,16
"TX","houston",2020-07-16,11
"TX","houston",2020-07-17,6
"TX","houston",2020-07-18,1
"TX","houston",2020-07-19,1
"TX","houston",2020-07-20,4
"TX","houston",2020-07-21,11
"TX","houston",2020-07-22,13
"TX","houston",2020-07-23,2
"TX","houston",2020-07-24,8
"TX","houston",2020-07-25,2
"TX","houston",2020-07-26,3
"TX","houston",2020-07-27,1
"TX","houston",2020-07-28,13
"TX","houston",2020-07-29,5
"TX","houston",2020-07-31,4
"TX","houston",2020-08-01,4
"TX","houston",2020-08-03,5
"TX","houston",2020-08-04,3
"TX","houston",2020-08-05,6
"TX","houston",2020-08-06,4
"TX","houston",2020-08-07,11
"TX","houston",2020-08-08,9
"TX","houston",2020-08-09,2
"TX","houston",2020-08-10,13
"TX","houston",2020-08-11,1
"TX","houston",2020-08-12,4
"TX","houston",2020-08-13,1
"TX","houston",2020-08-14,4
"TX","houston",2020-08-15,2
"TX","houston",2020-08-16,1
"TX","houston",2020-08-17,1
"TX","laredo",2020-06-24,1
"TX","laredo",2020-06-26,1
"TX","laredo",2020-07-02,1
"TX","laredo",2020-07-03,1
"TX","laredo",2020-07-09,2
"TX","laredo",2020-07-10,3
"TX","laredo",2020-07-11,1
"TX","laredo",2020-07-14,1
"TX","laredo",2020-07-15,6
"TX","laredo",2020-07-16,3
"TX","laredo",2020-07-18,1
"TX","laredo",2020-07-21,3
"TX","laredo",2020-07-22,6
"TX","laredo",2020-07-24,1
"TX","laredo",2020-08-05,1
"TX","laredo",2020-08-06,2
"TX","laredo",2020-08-11,2
"TX","laredo",2020-08-13,1
"TX","laredo",2020-08-14,1
"TX","laredo",2020-08-15,2
"TX","plano",2020-06-25,1
"TX","plano",2020-06-26,2
"TX","plano",2020-06-27,1
"TX","plano",2020-06-29,1
"TX","plano",2020-06-30,1
"TX","plano",2020-07-05,1
"TX","plano",2020-07-06,1
"TX","plano",2020-07-07,3
"TX","plano",2020-07-08,4
"TX","plano",2020-07-09,2
"TX","plano",2020-07-10,4
"TX","plano",2020-07-11,2
"TX","plano",2020-07-12,2
"TX","plano",2020-07-14,7
"TX","plano",2020-07-15,1
"TX","plano",2020-07-17,5
"TX","plano",2020-07-18,4
"TX","plano",2020-07-19,2
"TX","plano",2020-07-20,4
"TX","plano",2020-07-21,17
"TX","plano",2020-07-22,19
"TX","plano",2020-07-23,7
"TX","plano",2020-07-24,3
"TX","plano",2020-07-25,2
"TX","plano",2020-07-27,3
"TX","plano",2020-07-28,10
"TX","plano",2020-07-29,8
"TX","plano",2020-07-30,7
"TX","plano",2020-07-31,9
"TX","plano",2020-08-01,3
"TX","plano",2020-08-02,2
"TX","plano",2020-08-03,4
"TX","plano",2020-08-04,2
"TX","plano",2020-08-05,10
"TX","plano",2020-08-06,10
"TX","plano",2020-08-07,10
"TX","plano",2020-08-08,7
"TX","plano",2020-08-09,3
"TX","plano",2020-08-10,4
"TX","plano",2020-08-11,5
"TX","plano",2020-08-12,4
"TX","plano",2020-08-13,1
"TX","plano",2020-08-14,2
"TX","plano",2020-08-15,9
"TX","plano",2020-08-16,1
"TX","plano",2020-08-17,3
"TX","san+antonio",2020-06-24,1
"TX","san+antonio",2020-06-26,2
"TX","san+antonio",2020-06-30,5
"TX","san+antonio",2020-07-01,4
"TX","san+antonio",2020-07-02,1
"TX","san+antonio",2020-07-04,1
"TX","san+antonio",2020-07-06,3
"TX","san+antonio",2020-07-07,1
"TX","san+antonio",2020-07-08,1
"TX","san+antonio",2020-07-09,2
"TX","san+antonio",2020-07-10,4
"TX","san+antonio",2020-07-11,4
"TX","san+antonio",2020-07-14,3
"TX","san+antonio",2020-07-15,10
"TX","san+antonio",2020-07-16,8
"TX","san+antonio",2020-07-17,8
"TX","san+antonio",2020-07-18,4
"TX","san+antonio",2020-07-19,2
"TX","san+antonio",2020-07-20,6
"TX","san+antonio",2020-07-21,11
"TX","san+antonio",2020-07-22,7
"TX","san+antonio",2020-07-23,8
"TX","san+antonio",2020-07-24,7
"TX","san+antonio",2020-07-25,5
"TX","san+antonio",2020-07-26,1
"TX","san+antonio",2020-07-28,8
"TX","san+antonio",2020-07-29,12
"TX","san+antonio",2020-07-30,2
"TX","san+antonio",2020-07-31,4
"TX","san+antonio",2020-08-01,8
"TX","san+antonio",2020-08-03,2
"TX","san+antonio",2020-08-04,6
"TX","san+antonio",2020-08-05,3
"TX","san+antonio",2020-08-06,8
"TX","san+antonio",2020-08-07,4
"TX","san+antonio",2020-08-08,1
"TX","san+antonio",2020-08-09,2
"TX","san+antonio",2020-08-10,8
"TX","san+antonio",2020-08-11,5
"TX","san+antonio",2020-08-12,5
"TX","san+antonio",2020-08-13,3
"TX","san+antonio",2020-08-14,3
"TX","san+antonio",2020-08-15,7
"TX","san+antonio",2020-08-17,3
"UT","layton",2020-06-24,1
"UT","layton",2020-06-30,2
"UT","layton",2020-07-04,1
"UT","layton",2020-07-05,1
"UT","layton",2020-07-06,2
"UT","layton",2020-07-07,3
"UT","layton",2020-07-08,3
"UT","layton",2020-07-09,5
"UT","layton",2020-07-10,4
"UT","layton",2020-07-11,1
"UT","layton",2020-07-12,2
"UT","layton",2020-07-14,4
"UT","layton",2020-07-15,8
"UT","layton",2020-07-16,16
"UT","layton",2020-07-17,12
"UT","layton",2020-07-18,5
"UT","layton",2020-07-19,1
"UT","layton",2020-07-20,8
"UT","layton",2020-07-21,20
"UT","layton",2020-07-22,9
"UT","layton",2020-07-23,11
"UT","layton",2020-07-24,3
"UT","layton",2020-07-25,4
"UT","layton",2020-07-28,4
"UT","layton",2020-07-29,4
"UT","layton",2020-07-30,2
